establishment_id,week_date,quantity_liters
592,2025-09-24,35.5
592,2025-10-01,34.56
592,2025-10-08,29.4
592,2025-10-15,28.69
592,2025-10-22,24.8
592,2025-10-29,23.56
592,2025-11-05,17.95
592,2025-11-12,18.07
592,2025-11-19,23.75
592,2025-11-26,26.64
592,2025-12-03,33.9
592,2025-12-10,30.49
592,2025-12-17,37.13
592,2025-12-24,34.7
592,2025-12-31,32.56
592,2026-01-07,29.07
592,2026-01-14,24.65
592,2026-01-21,22.98
592,2026-01-28,16.34
592,2026-02-04,18.52
592,2026-02-11,23.18
592,2026-02-18,27.03
592,2026-02-25,29.22
592,2026-03-04,32.33
592,2026-03-11,39.64
592,2026-03-18,38.32
592,2026-03-25,34.04
592,2026-04-01,35.89
592,2026-04-08,28.86
592,2026-04-15,26.9
592,2026-04-22,25.86
592,2026-04-29,25.29
592,2026-05-06,24.58
592,2026-05-13,17.47
592,2026-05-20,27.07
593,2025-05-28,22.41
593,2025-06-04,29.94
593,2025-06-11,32.46
593,2025-06-18,35.41
593,2025-06-25,33.56
593,2025-07-02,24.7
593,2025-07-09,23.49
593,2025-07-16,20.86
593,2025-07-23,18.81
593,2025-07-30,19.05
593,2025-08-06,18.78
593,2025-08-13,20.07
593,2025-08-20,22.98
593,2025-08-27,27.14
593,2025-09-03,26.54
593,2025-09-10,30.29
593,2025-09-17,31.09
593,2025-09-24,34.47
593,2025-10-01,25.87
593,2025-10-08,26.56
593,2025-10-15,25.43
593,2025-10-22,20.17
593,2025-10-29,19.71
593,2025-11-05,20.07
593,2025-11-12,21.59
593,2025-11-19,27.04
593,2025-11-26,23.08
593,2025-12-03,27.14
593,2025-12-10,36.02
593,2025-12-17,34.02
593,2025-12-24,35.28
593,2025-12-31,34.63
593,2026-01-07,25.88
593,2026-01-14,24.07
593,2026-01-21,19.74
593,2026-01-28,21.53
593,2026-02-04,19.01
593,2026-02-11,18.6
593,2026-02-18,25.62
593,2026-02-25,30.59
593,2026-03-04,32.2
593,2026-03-11,33.06
593,2026-03-18,37.82
593,2026-03-25,36.13
593,2026-04-01,32.7
593,2026-04-08,34.47
593,2026-04-15,22.9
593,2026-04-22,21.74
593,2026-04-29,18.45
593,2026-05-06,21.04
593,2026-05-13,20.71
593,2026-05-20,24.54
594,2025-05-28,46.65
594,2025-06-04,47.72
594,2025-06-11,53.77
594,2025-06-18,57.21
594,2025-06-25,54.06
594,2025-07-02,48.81
594,2025-07-09,49.08
594,2025-07-16,50.17
594,2025-07-23,43.82
594,2025-07-30,40.28
594,2025-08-06,40.21
594,2025-08-13,40.22
594,2025-08-20,44.76
594,2025-08-27,46.89
594,2025-09-03,52.23
594,2025-09-10,53.05
594,2025-09-17,55.74
594,2025-09-24,52.01
594,2025-10-01,55.71
594,2025-10-08,47.78
594,2025-10-15,43.58
594,2025-10-22,44.73
594,2025-10-29,42.16
594,2025-11-05,36.55
594,2025-11-12,43.37
594,2025-11-19,42.34
594,2025-11-26,45.92
594,2025-12-03,52.25
594,2025-12-10,59.14
594,2025-12-17,63.14
594,2025-12-24,56.14
594,2025-12-31,57.91
594,2026-01-07,54.36
594,2026-01-14,47.02
594,2026-01-21,48.15
594,2026-01-28,39.92
594,2026-02-04,44.78
594,2026-02-11,46.61
594,2026-02-18,45.86
594,2026-02-25,50.83
594,2026-03-04,53.61
594,2026-03-11,60.63
594,2026-03-18,58.24
594,2026-03-25,57.05
594,2026-04-01,57.48
594,2026-04-08,54.58
594,2026-04-15,49.24
594,2026-04-22,50.5
594,2026-04-29,42.77
594,2026-05-06,44.28
594,2026-05-13,42.63
594,2026-05-20,45.38
595,2025-05-28,43.64
595,2025-06-04,53.02
595,2025-06-11,52.02
595,2025-06-18,50.53
595,2025-06-25,52.13
595,2025-07-02,53.5
595,2025-07-09,45.21
595,2025-07-16,43.31
595,2025-07-23,43.01
595,2025-07-30,39.46
595,2025-08-06,43.32
595,2025-08-13,40.83
595,2025-08-20,42.87
595,2025-08-27,43.79
595,2025-09-03,52.71
595,2025-09-10,52.68
595,2025-09-17,60.84
595,2025-09-24,55.2
595,2025-10-01,51.9
595,2025-10-08,50.8
595,2025-10-15,46.36
595,2025-10-22,46.66
595,2025-10-29,44.83
595,2025-11-05,44.7
595,2025-11-12,43.94
595,2025-11-19,40.75
595,2025-11-26,49.57
595,2025-12-03,52.59
595,2025-12-10,53.09
595,2025-12-17,54.5
595,2025-12-24,62.89
595,2025-12-31,55.88
595,2026-01-07,53.47
595,2026-01-14,50.52
595,2026-01-21,47.54
595,2026-01-28,42.8
595,2026-02-04,47.83
595,2026-02-11,43.88
595,2026-02-18,48.49
595,2026-02-25,49.44
595,2026-03-04,58.09
595,2026-03-11,54.11
595,2026-03-18,60.94
595,2026-03-25,59.95
595,2026-04-01,59.7
595,2026-04-08,55.08
595,2026-04-15,49.13
595,2026-04-22,45.68
595,2026-04-29,41.51
595,2026-05-06,41.13
595,2026-05-13,45.41
595,2026-05-20,45.75
596,2025-05-28,20.31
596,2025-06-04,24.93
596,2025-06-11,29.22
596,2025-06-18,31.07
596,2025-06-25,29.93
596,2025-07-02,29.55
596,2025-07-09,27.6
596,2025-07-16,18.67
596,2025-07-23,16.51
596,2025-07-30,16.39
596,2025-08-06,19.47
596,2025-08-13,19.56
596,2025-08-20,22.04
596,2025-08-27,25.42
596,2025-09-03,27.13
596,2025-09-10,33.06
596,2025-09-17,34.17
596,2025-09-24,27.4
596,2025-10-01,27.56
596,2025-10-08,23.74
596,2025-10-15,25.62
596,2025-10-22,20.81
596,2025-10-29,16.34
596,2025-11-05,16.17
596,2025-11-12,17.56
596,2025-11-19,22.85
596,2025-11-26,25.27
596,2025-12-03,23.75
596,2025-12-10,30.18
596,2025-12-17,31.84
596,2025-12-24,34.25
596,2025-12-31,36.14
596,2026-01-07,28.63
596,2026-01-14,25.06
596,2026-01-21,20.54
596,2026-01-28,16.53
596,2026-02-04,14.55
596,2026-02-11,21.67
596,2026-02-18,22.86
596,2026-02-25,30.08
596,2026-03-04,30.48
596,2026-03-11,36.66
596,2026-03-18,34.52
596,2026-03-25,32.57
596,2026-04-01,32.95
596,2026-04-08,28.94
596,2026-04-15,28.22
596,2026-04-22,18.1
596,2026-04-29,20.95
596,2026-05-06,22.84
596,2026-05-13,22.04
596,2026-05-20,26.33
597,2025-05-28,27.03
597,2025-06-04,33.37
597,2025-06-11,34.57
597,2025-06-18,35.92
597,2025-06-25,36.54
597,2025-07-02,33.94
597,2025-07-09,29.55
597,2025-07-16,28.77
597,2025-07-23,20.4
597,2025-07-30,24.79
597,2025-08-06,18.78
597,2025-08-13,24.33
597,2025-08-20,27.12
597,2025-08-27,32.07
597,2025-09-03,34.43
597,2025-09-10,36.39
597,2025-09-17,37.58
597,2025-09-24,37.35
597,2025-10-01,36.64
597,2025-10-08,37.5
597,2025-10-15,30.76
597,2025-10-22,24.41
597,2025-10-29,22.24
597,2025-11-05,26.43
597,2025-11-12,24.46
597,2025-11-19,24.65
597,2025-11-26,28.17
597,2025-12-03,36.77
597,2025-12-10,36.42
597,2025-12-17,38.89
597,2025-12-24,39.7
597,2025-12-31,37.27
597,2026-01-07,39.2
597,2026-01-14,26.67
597,2026-01-21,27.67
597,2026-01-28,26.17
597,2026-02-04,20.55
597,2026-02-11,23.39
597,2026-02-18,26.43
597,2026-02-25,29.49
597,2026-03-04,35.14
597,2026-03-11,41.45
597,2026-03-18,42.22
597,2026-03-25,39.65
597,2026-04-01,38.27
597,2026-04-08,40.25
597,2026-04-15,33.53
597,2026-04-22,29.97
597,2026-04-29,29.04
597,2026-05-06,26.54
597,2026-05-13,25.98
597,2026-05-20,28.51
598,2025-05-28,35.72
598,2025-06-04,43.57
598,2025-06-11,44.98
598,2025-06-18,43.95
598,2025-06-25,42.49
598,2025-07-02,46.06
598,2025-07-09,42.62
598,2025-07-16,33.38
598,2025-07-23,36.67
598,2025-07-30,34.27
598,2025-08-06,29.14
598,2025-08-13,34.08
598,2025-08-20,33.0
598,2025-08-27,38.39
598,2025-09-03,45.82
598,2025-09-10,44.93
598,2025-09-17,44.05
598,2025-09-24,46.62
598,2025-10-01,48.95
598,2025-10-08,42.81
598,2025-10-15,38.16
598,2025-10-22,35.39
598,2025-10-29,32.84
598,2025-11-05,26.7
598,2025-11-12,32.65
598,2025-11-19,35.1
598,2025-11-26,39.96
598,2025-12-03,43.62
598,2025-12-10,47.0
598,2025-12-17,47.92
598,2025-12-24,50.04
598,2025-12-31,46.43
598,2026-01-07,43.81
598,2026-01-14,38.04
598,2026-01-21,36.09
598,2026-01-28,33.24
598,2026-02-04,34.28
598,2026-02-11,30.9
598,2026-02-18,36.5
598,2026-02-25,39.85
598,2026-03-04,45.15
598,2026-03-11,53.4
598,2026-03-18,47.61
598,2026-03-25,53.22
598,2026-04-01,45.99
598,2026-04-08,43.26
598,2026-04-15,39.69
598,2026-04-22,36.07
598,2026-04-29,35.18
598,2026-05-06,37.18
598,2026-05-13,38.12
598,2026-05-20,39.45
599,2025-05-28,33.14
599,2025-06-04,36.06
599,2025-06-11,36.3
599,2025-06-18,40.58
599,2025-06-25,39.6
599,2025-07-02,32.83
599,2025-07-09,33.5
599,2025-07-16,31.96
599,2025-07-23,34.63
599,2025-07-30,22.82
599,2025-08-06,24.56
599,2025-08-13,21.54
599,2025-08-20,24.26
599,2025-08-27,30.94
599,2025-09-03,39.25
599,2025-09-10,43.48
599,2025-09-17,43.38
599,2025-09-24,40.5
599,2025-10-01,35.56
599,2025-10-08,31.91
599,2025-10-15,33.12
599,2025-10-22,27.8
599,2025-10-29,25.73
599,2025-11-05,22.9
599,2025-11-12,26.54
599,2025-11-19,27.6
599,2025-11-26,35.38
599,2025-12-03,43.88
599,2025-12-10,34.9
599,2025-12-17,44.67
599,2025-12-24,42.66
599,2025-12-31,39.05
599,2026-01-07,35.85
599,2026-01-14,32.97
599,2026-01-21,29.51
599,2026-01-28,31.5
599,2026-02-04,22.17
599,2026-02-11,30.64
599,2026-02-18,27.11
599,2026-02-25,35.8
599,2026-03-04,36.1
599,2026-03-11,40.17
599,2026-03-18,41.45
599,2026-03-25,40.83
599,2026-04-01,39.86
599,2026-04-08,36.82
599,2026-04-15,32.9
599,2026-04-22,29.19
599,2026-04-29,26.98
599,2026-05-06,32.36
599,2026-05-13,31.43
599,2026-05-20,31.18
600,2025-05-28,29.39
600,2025-06-04,31.54
600,2025-06-11,35.11
600,2025-06-18,35.27
600,2025-06-25,38.12
600,2025-07-02,35.6
600,2025-07-09,30.21
600,2025-07-16,28.08
600,2025-07-23,21.08
600,2025-07-30,24.8
600,2025-08-06,18.68
600,2025-08-13,23.49
600,2025-08-20,26.29
600,2025-08-27,28.64
600,2025-09-03,34.02
600,2025-09-10,34.35
600,2025-09-17,36.8
600,2025-09-24,34.22
600,2025-10-01,36.31
600,2025-10-08,36.61
600,2025-10-15,30.52
600,2025-10-22,28.01
600,2025-10-29,25.26
600,2025-11-05,22.06
600,2025-11-12,25.92
600,2025-11-19,27.57
600,2025-11-26,31.41
600,2025-12-03,33.25
600,2025-12-10,42.06
600,2025-12-17,37.62
600,2025-12-24,35.81
600,2025-12-31,35.54
600,2026-01-07,34.21
600,2026-01-14,30.19
600,2026-01-21,26.6
600,2026-01-28,23.02
600,2026-02-04,27.71
600,2026-02-11,26.87
600,2026-02-18,28.53
600,2026-02-25,33.65
600,2026-03-04,32.93
600,2026-03-11,41.0
600,2026-03-18,41.25
600,2026-03-25,39.57
600,2026-04-01,33.29
600,2026-04-08,31.83
600,2026-04-15,38.19
600,2026-04-22,31.3
600,2026-04-29,26.61
600,2026-05-06,28.41
600,2026-05-13,26.98
600,2026-05-20,28.58
601,2025-05-28,58.16
601,2025-06-04,58.5
601,2025-06-11,56.25
601,2025-06-18,62.79
601,2025-06-25,58.5
601,2025-07-02,58.84
601,2025-07-09,53.48
601,2025-07-16,52.76
601,2025-07-23,50.09
601,2025-07-30,45.35
601,2025-08-06,44.75
601,2025-08-13,47.95
601,2025-08-20,47.96
601,2025-08-27,52.1
601,2025-09-03,56.4
601,2025-09-10,58.81
601,2025-09-17,64.55
601,2025-09-24,60.32
601,2025-10-01,62.09
601,2025-10-08,58.03
601,2025-10-15,50.06
601,2025-10-22,51.45
601,2025-10-29,48.23
601,2025-11-05,45.6
601,2025-11-12,51.8
601,2025-11-19,51.65
601,2025-11-26,57.92
601,2025-12-03,59.69
601,2025-12-10,61.74
601,2025-12-17,61.15
601,2025-12-24,63.89
601,2025-12-31,59.22
601,2026-01-07,56.16
601,2026-01-14,53.52
601,2026-01-21,51.0
601,2026-01-28,49.55
601,2026-02-04,48.16
601,2026-02-11,49.76
601,2026-02-18,53.79
601,2026-02-25,55.07
601,2026-03-04,61.67
601,2026-03-11,61.13
601,2026-03-18,63.14
601,2026-03-25,67.24
601,2026-04-01,62.84
601,2026-04-08,60.8
601,2026-04-15,55.69
601,2026-04-22,54.16
601,2026-04-29,46.15
601,2026-05-06,49.05
601,2026-05-13,51.06
601,2026-05-20,50.3
602,2025-05-28,40.4
602,2025-06-04,34.48
602,2025-06-11,41.19
602,2025-06-18,43.4
602,2025-06-25,39.85
602,2025-07-02,42.98
602,2025-07-09,34.08
602,2025-07-16,34.87
602,2025-07-23,28.45
602,2025-07-30,24.88
602,2025-08-06,25.44
602,2025-08-13,27.56
602,2025-08-20,35.41
602,2025-08-27,33.44
602,2025-09-03,41.07
602,2025-09-10,35.76
602,2025-09-17,41.7
602,2025-09-24,42.38
602,2025-10-01,41.49
602,2025-10-08,37.6
602,2025-10-15,33.29
602,2025-10-22,30.1
602,2025-10-29,26.18
602,2025-11-05,28.25
602,2025-11-12,26.13
602,2025-11-19,29.52
602,2025-11-26,35.38
602,2025-12-03,41.28
602,2025-12-10,44.54
602,2025-12-17,39.86
602,2025-12-24,45.34
602,2025-12-31,42.5
602,2026-01-07,38.34
602,2026-01-14,33.71
602,2026-01-21,33.94
602,2026-01-28,31.5
602,2026-02-04,28.64
602,2026-02-11,31.41
602,2026-02-18,32.68
602,2026-02-25,34.1
602,2026-03-04,39.45
602,2026-03-11,43.16
602,2026-03-18,42.85
602,2026-03-25,51.25
602,2026-04-01,43.02
602,2026-04-08,37.45
602,2026-04-15,34.5
602,2026-04-22,30.86
602,2026-04-29,29.37
602,2026-05-06,33.98
602,2026-05-13,27.35
602,2026-05-20,33.06
603,2025-05-28,45.69
603,2025-06-04,55.03
603,2025-06-11,54.88
603,2025-06-18,58.19
603,2025-06-25,60.12
603,2025-07-02,54.35
603,2025-07-09,46.82
603,2025-07-16,45.22
603,2025-07-23,44.41
603,2025-07-30,38.85
603,2025-08-06,42.43
603,2025-08-13,44.93
603,2025-08-20,47.18
603,2025-08-27,46.73
603,2025-09-03,52.9
603,2025-09-10,55.72
603,2025-09-17,55.9
603,2025-09-24,57.74
603,2025-10-01,57.57
603,2025-10-08,53.36
603,2025-10-15,47.15
603,2025-10-22,48.39
603,2025-10-29,47.56
603,2025-11-05,41.84
603,2025-11-12,42.45
603,2025-11-19,43.89
603,2025-11-26,50.92
603,2025-12-03,55.24
603,2025-12-10,58.81
603,2025-12-17,62.92
603,2025-12-24,56.49
603,2025-12-31,60.32
603,2026-01-07,53.48
603,2026-01-14,49.15
603,2026-01-21,44.28
603,2026-01-28,45.47
603,2026-02-04,45.41
603,2026-02-11,47.77
603,2026-02-18,50.23
603,2026-02-25,50.9
603,2026-03-04,53.03
603,2026-03-11,62.37
603,2026-03-18,61.41
603,2026-03-25,57.23
603,2026-04-01,58.3
603,2026-04-08,53.21
603,2026-04-15,47.09
603,2026-04-22,49.2
603,2026-04-29,46.3
603,2026-05-06,45.56
603,2026-05-13,46.84
603,2026-05-20,51.01
604,2025-05-28,28.82
604,2025-06-04,24.07
604,2025-06-11,25.75
604,2025-06-18,36.8
604,2025-06-25,33.44
604,2025-07-02,26.1
604,2025-07-09,21.97
604,2025-07-16,22.87
604,2025-07-23,16.12
604,2025-07-30,14.45
604,2025-08-06,17.71
604,2025-08-13,17.85
604,2025-08-20,22.54
604,2025-08-27,23.53
604,2025-09-03,22.59
604,2025-09-10,28.88
604,2025-09-17,28.75
604,2025-09-24,30.93
604,2025-10-01,29.41
604,2025-10-08,27.47
604,2025-10-15,20.34
604,2025-10-22,21.31
604,2025-10-29,16.54
604,2025-11-05,17.03
604,2025-11-12,19.47
604,2025-11-19,21.43
604,2025-11-26,26.73
604,2025-12-03,26.04
604,2025-12-10,30.93
604,2025-12-17,33.6
604,2025-12-24,34.02
604,2025-12-31,34.33
604,2026-01-07,30.43
604,2026-01-14,23.62
604,2026-01-21,23.87
604,2026-01-28,21.44
604,2026-02-04,13.27
604,2026-02-11,20.67
604,2026-02-18,22.38
604,2026-02-25,29.95
604,2026-03-04,28.59
604,2026-03-11,34.81
604,2026-03-18,33.63
604,2026-03-25,35.45
604,2026-04-01,34.81
604,2026-04-08,29.75
604,2026-04-15,24.93
604,2026-04-22,26.58
604,2026-04-29,18.68
604,2026-05-06,19.04
604,2026-05-13,20.68
604,2026-05-20,22.99
605,2025-05-28,46.6
605,2025-06-04,51.14
605,2025-06-11,51.05
605,2025-06-18,56.62
605,2025-06-25,57.93
605,2025-07-02,51.5
605,2025-07-09,51.87
605,2025-07-16,44.04
605,2025-07-23,42.15
605,2025-07-30,41.91
605,2025-08-06,35.82
605,2025-08-13,43.88
605,2025-08-20,47.01
605,2025-08-27,48.45
605,2025-09-03,48.49
605,2025-09-10,54.23
605,2025-09-17,57.37
605,2025-09-24,55.51
605,2025-10-01,56.07
605,2025-10-08,49.47
605,2025-10-15,47.94
605,2025-10-22,42.81
605,2025-10-29,41.57
605,2025-11-05,42.36
605,2025-11-12,43.23
605,2025-11-19,45.52
605,2025-11-26,48.42
605,2025-12-03,51.42
605,2025-12-10,56.46
605,2025-12-17,56.1
605,2025-12-24,55.21
605,2025-12-31,53.7
605,2026-01-07,50.97
605,2026-01-14,43.55
605,2026-01-21,47.18
605,2026-01-28,44.09
605,2026-02-04,37.65
605,2026-02-11,42.07
605,2026-02-18,41.24
605,2026-02-25,49.72
605,2026-03-04,57.91
605,2026-03-11,57.45
605,2026-03-18,55.05
605,2026-03-25,56.07
605,2026-04-01,57.22
605,2026-04-08,53.78
605,2026-04-15,46.26
605,2026-04-22,44.58
605,2026-04-29,44.87
605,2026-05-06,43.19
605,2026-05-13,48.18
605,2026-05-20,50.43
606,2025-05-28,50.42
606,2025-06-04,58.03
606,2025-06-11,55.07
606,2025-06-18,57.78
606,2025-06-25,59.75
606,2025-07-02,58.68
606,2025-07-09,50.57
606,2025-07-16,47.06
606,2025-07-23,44.26
606,2025-07-30,45.54
606,2025-08-06,46.45
606,2025-08-13,42.71
606,2025-08-20,50.8
606,2025-08-27,52.86
606,2025-09-03,55.57
606,2025-09-10,61.11
606,2025-09-17,58.03
606,2025-09-24,63.54
606,2025-10-01,56.11
606,2025-10-08,58.82
606,2025-10-15,53.11
606,2025-10-22,44.69
606,2025-10-29,47.15
606,2025-11-05,44.79
606,2025-11-12,45.31
606,2025-11-19,53.27
606,2025-11-26,53.64
606,2025-12-03,55.06
606,2025-12-10,59.68
606,2025-12-17,58.33
606,2025-12-24,63.4
606,2025-12-31,60.51
606,2026-01-07,57.94
606,2026-01-14,50.84
606,2026-01-21,45.94
606,2026-01-28,47.03
606,2026-02-04,45.81
606,2026-02-11,48.42
606,2026-02-18,51.04
606,2026-02-25,53.77
606,2026-03-04,57.83
606,2026-03-11,59.05
606,2026-03-18,63.43
606,2026-03-25,59.63
606,2026-04-01,59.08
606,2026-04-08,56.52
606,2026-04-15,54.55
606,2026-04-22,48.99
606,2026-04-29,48.63
606,2026-05-06,47.91
606,2026-05-13,51.3
606,2026-05-20,52.82
607,2025-05-28,37.11
607,2025-06-04,36.02
607,2025-06-11,40.82
607,2025-06-18,44.91
607,2025-06-25,36.02
607,2025-07-02,41.73
607,2025-07-09,33.41
607,2025-07-16,33.16
607,2025-07-23,26.83
607,2025-07-30,31.11
607,2025-08-06,26.71
607,2025-08-13,32.93
607,2025-08-20,31.85
607,2025-08-27,35.5
607,2025-09-03,43.49
607,2025-09-10,43.42
607,2025-09-17,43.75
607,2025-09-24,41.44
607,2025-10-01,41.3
607,2025-10-08,39.39
607,2025-10-15,34.91
607,2025-10-22,34.05
607,2025-10-29,23.83
607,2025-11-05,27.85
607,2025-11-12,33.27
607,2025-11-19,31.93
607,2025-11-26,35.23
607,2025-12-03,40.52
607,2025-12-10,45.28
607,2025-12-17,48.55
607,2025-12-24,44.91
607,2025-12-31,45.54
607,2026-01-07,42.56
607,2026-01-14,33.95
607,2026-01-21,31.5
607,2026-01-28,28.05
607,2026-02-04,33.26
607,2026-02-11,28.15
607,2026-02-18,32.35
607,2026-02-25,38.22
607,2026-03-04,40.67
607,2026-03-11,47.33
607,2026-03-18,43.77
607,2026-03-25,43.44
607,2026-04-01,52.86
607,2026-04-08,40.74
607,2026-04-15,41.07
607,2026-04-22,32.33
607,2026-04-29,28.23
607,2026-05-06,29.64
607,2026-05-13,31.57
607,2026-05-20,38.84
608,2025-05-28,30.79
608,2025-06-04,38.65
608,2025-06-11,41.49
608,2025-06-18,38.59
608,2025-06-25,40.35
608,2025-07-02,39.87
608,2025-07-09,33.94
608,2025-07-16,30.98
608,2025-07-23,29.61
608,2025-07-30,21.38
608,2025-08-06,22.7
608,2025-08-13,27.09
608,2025-08-20,29.21
608,2025-08-27,33.1
608,2025-09-03,34.49
608,2025-09-10,39.5
608,2025-09-17,42.96
608,2025-09-24,39.21
608,2025-10-01,38.22
608,2025-10-08,32.03
608,2025-10-15,35.88
608,2025-10-22,28.03
608,2025-10-29,24.0
608,2025-11-05,28.9
608,2025-11-12,25.86
608,2025-11-19,27.01
608,2025-11-26,28.34
608,2025-12-03,38.66
608,2025-12-10,39.49
608,2025-12-17,43.8
608,2025-12-24,43.55
608,2025-12-31,42.86
608,2026-01-07,34.63
608,2026-01-14,32.05
608,2026-01-21,25.6
608,2026-01-28,28.12
608,2026-02-04,26.56
608,2026-02-11,25.46
608,2026-02-18,36.42
608,2026-02-25,32.24
608,2026-03-04,41.92
608,2026-03-11,40.0
608,2026-03-18,43.82
608,2026-03-25,44.84
608,2026-04-01,42.82
608,2026-04-08,35.98
608,2026-04-15,35.82
608,2026-04-22,29.26
608,2026-04-29,26.4
608,2026-05-06,26.97
608,2026-05-13,30.38
608,2026-05-20,33.3
609,2025-05-28,36.94
609,2025-06-04,41.49
609,2025-06-11,42.07
609,2025-06-18,42.1
609,2025-06-25,40.26
609,2025-07-02,44.85
609,2025-07-09,43.42
609,2025-07-16,41.4
609,2025-07-23,28.13
609,2025-07-30,35.87
609,2025-08-06,35.1
609,2025-08-13,26.65
609,2025-08-20,36.98
609,2025-08-27,41.57
609,2025-09-03,42.06
609,2025-09-10,45.5
609,2025-09-17,42.57
609,2025-09-24,51.83
609,2025-10-01,43.31
609,2025-10-08,41.11
609,2025-10-15,35.04
609,2025-10-22,33.81
609,2025-10-29,31.71
609,2025-11-05,27.78
609,2025-11-12,34.63
609,2025-11-19,38.84
609,2025-11-26,39.36
609,2025-12-03,41.7
609,2025-12-10,43.59
609,2025-12-17,48.4
609,2025-12-24,44.54
609,2025-12-31,46.11
609,2026-01-07,44.61
609,2026-01-14,38.0
609,2026-01-21,33.91
609,2026-01-28,26.71
609,2026-02-04,35.33
609,2026-02-11,31.11
609,2026-02-18,36.16
609,2026-02-25,40.34
609,2026-03-04,48.15
609,2026-03-11,47.31
609,2026-03-18,49.4
609,2026-03-25,53.17
609,2026-04-01,45.81
609,2026-04-08,43.98
609,2026-04-15,37.16
609,2026-04-22,35.88
609,2026-04-29,34.52
609,2026-05-06,33.78
609,2026-05-13,37.45
609,2026-05-20,37.07
610,2025-05-28,49.37
610,2025-06-04,53.82
610,2025-06-11,46.83
610,2025-06-18,52.53
610,2025-06-25,54.58
610,2025-07-02,54.34
610,2025-07-09,46.73
610,2025-07-16,42.39
610,2025-07-23,40.65
610,2025-07-30,44.32
610,2025-08-06,37.22
610,2025-08-13,39.04
610,2025-08-20,40.29
610,2025-08-27,45.3
610,2025-09-03,48.13
610,2025-09-10,47.99
610,2025-09-17,51.15
610,2025-09-24,55.64
610,2025-10-01,51.59
610,2025-10-08,44.53
610,2025-10-15,43.5
610,2025-10-22,40.41
610,2025-10-29,42.31
610,2025-11-05,41.26
610,2025-11-12,40.99
610,2025-11-19,43.17
610,2025-11-26,45.48
610,2025-12-03,50.88
610,2025-12-10,53.36
610,2025-12-17,58.61
610,2025-12-24,55.53
610,2025-12-31,55.95
610,2026-01-07,51.66
610,2026-01-14,45.57
610,2026-01-21,44.48
610,2026-01-28,41.78
610,2026-02-04,37.02
610,2026-02-11,38.55
610,2026-02-18,39.64
610,2026-02-25,50.44
610,2026-03-04,48.44
610,2026-03-11,54.48
610,2026-03-18,55.32
610,2026-03-25,59.94
610,2026-04-01,50.45
610,2026-04-08,50.5
610,2026-04-15,47.51
610,2026-04-22,38.97
610,2026-04-29,43.58
610,2026-05-06,40.62
610,2026-05-13,41.26
610,2026-05-20,46.18
611,2025-05-28,53.77
611,2025-06-04,63.32
611,2025-06-11,63.03
611,2025-06-18,72.06
611,2025-06-25,72.01
611,2025-07-02,59.57
611,2025-07-09,54.98
611,2025-07-16,53.41
611,2025-07-23,48.98
611,2025-07-30,41.77
611,2025-08-06,47.36
611,2025-08-13,50.36
611,2025-08-20,58.61
611,2025-08-27,56.31
611,2025-09-03,71.28
611,2025-09-10,74.73
611,2025-09-17,66.27
611,2025-09-24,71.65
611,2025-10-01,62.08
611,2025-10-08,63.86
611,2025-10-15,56.21
611,2025-10-22,43.72
611,2025-10-29,51.39
611,2025-11-05,38.57
611,2025-11-12,46.44
611,2025-11-19,44.13
611,2025-11-26,54.75
611,2025-12-03,66.79
611,2025-12-10,74.91
611,2025-12-17,71.08
611,2025-12-24,79.04
611,2025-12-31,72.14
611,2026-01-07,72.45
611,2026-01-14,58.15
611,2026-01-21,44.9
611,2026-01-28,47.04
611,2026-02-04,47.0
611,2026-02-11,47.09
611,2026-02-18,63.45
611,2026-02-25,59.58
611,2026-03-04,62.24
611,2026-03-11,73.04
611,2026-03-18,73.07
611,2026-03-25,72.71
611,2026-04-01,71.4
611,2026-04-08,61.59
611,2026-04-15,56.73
611,2026-04-22,48.93
611,2026-04-29,55.13
611,2026-05-06,56.15
611,2026-05-13,56.89
611,2026-05-20,53.95
612,2025-05-28,56.25
612,2025-06-04,65.52
612,2025-06-11,70.69
612,2025-06-18,69.52
612,2025-06-25,70.93
612,2025-07-02,71.92
612,2025-07-09,57.9
612,2025-07-16,56.45
612,2025-07-23,45.33
612,2025-07-30,52.65
612,2025-08-06,50.68
612,2025-08-13,51.39
612,2025-08-20,52.81
612,2025-08-27,60.31
612,2025-09-03,64.14
612,2025-09-10,73.03
612,2025-09-17,82.44
612,2025-09-24,74.08
612,2025-10-01,75.54
612,2025-10-08,66.02
612,2025-10-15,64.19
612,2025-10-22,54.45
612,2025-10-29,53.06
612,2025-11-05,42.4
612,2025-11-12,57.39
612,2025-11-19,55.39
612,2025-11-26,67.61
612,2025-12-03,66.7
612,2025-12-10,72.72
612,2025-12-17,74.06
612,2025-12-24,73.02
612,2025-12-31,80.24
612,2026-01-07,71.17
612,2026-01-14,53.96
612,2026-01-21,52.07
612,2026-01-28,58.22
612,2026-02-04,45.96
612,2026-02-11,49.99
612,2026-02-18,56.09
612,2026-02-25,69.28
612,2026-03-04,77.52
612,2026-03-11,81.21
612,2026-03-18,84.16
612,2026-03-25,79.66
612,2026-04-01,70.95
612,2026-04-08,64.61
612,2026-04-15,59.82
612,2026-04-22,56.75
612,2026-04-29,61.35
612,2026-05-06,59.24
612,2026-05-13,48.46
612,2026-05-20,61.82
